OSEBuildingID,Buildingtype,Primarypropertytype,Neighborhood,Propertygfaparking,Propertygfabuilding(S),Largestpropertyusetype,Largestpropertyusetypegfa,Energystarscore,Sourceeui(Kbtu/Sf),Steamuse(Kbtu),Ghgemissionsintensity,Latitude,Longitude,BuiltAge,avg_building,avg_floor,Allpropertynumber,log_Siteenergyuse,log_Totalghgemissions
23877,Education,K-12 School,GREATER DUWAMISH,0,52609,K-12 School,52609.0,66.0,77.3,0.0,0.69,47.55250231,-122.2975161,44,52609.0,52609.0,1,14.352820554013755,3.7089271494177143
23888,NonResidential,Medical Office,SOUTHWEST,12000,28304,Medical Office,20106.0,7.0,299.4,0.0,0.13,47.57290555,-122.3864134,31,40304.0,40304.0,2,14.466254285824592,2.5922651681085
23890,Residential,Mid-Rise Multifamily,BALLARD,0,82082,Multifamily Housing,62472.0,13.0,122.6,0.0,0.16,47.69496101,-122.3759336,34,82082.0,82082.0,2,14.740600066818763,3.1523085805960878
23891,Residential,Low-Rise Multifamily,SOUTHWEST,0,33852,Multifamily Housing,33852.0,90.0,66.6,0.0,1.05,47.56190455,-122.389844,20,33852.0,33852.0,1,13.953856715980871,3.6328380632303117
23892,Residential,High-Rise Multifamily,DOWNTOWN,97790,57099,Multifamily Housing,93207.0,57.0,80.3,0.0,0.35,47.60823388,-122.3400562,30,154889.0,154889.0,2,15.325685107050317,4.259435182087693
23894,Residential,Mid-Rise Multifamily,SOUTHEAST,21811,172135,Multifamily Housing,163183.0,86.0,92.4,0.0,0.94,47.57108575,-122.2916227,11,193946.0,193946.0,4,15.92682266943831,5.31679558779381
23896,NonResidential,"Distribution Center
",GREATER DUWAMISH,0,29619,Distribution Center,15000.0,80.0,54.5,0.0,0.63,47.52876282,-122.3276188,25,29619.0,29619.0,2,13.506938467220959,3.0145540277945786
23905,Residential,Low-Rise Multifamily,CENTRAL,0,34846,Multifamily Housing,34846.0,69.0,91.7,0.0,0.08,47.59768615,-122.3112202,47,34846.0,34846.0,1,13.833537099148952,1.9600947840472698
23906,NonResidential,K-12 School,CENTRAL,0,21592,K-12 School,20700.0,43.0,129.4,0.0,2.62,47.59725267,-122.3058343,93,21592.0,21592.0,1,14.250848334910314,4.073631520624559
23909,Residential,Mid-Rise Multifamily,CENTRAL,0,62538,Multifamily Housing,62780.0,81.0,94.3,0.0,0.08,47.60042087,-122.313472,35,62538.0,62538.0,1,14.449604943240969,2.5756610130564646
23910,NonResidential,Small- and Mid-Sized Office,CENTRAL,0,25200,Office,16000.0,50.0,175.9,0.0,1.12,47.59975168,-122.3144352,108,25200.0,25200.0,2,14.321575467491975,3.506757877322648
23912,NonResidential,Small- and Mid-Sized Office,CENTRAL,0,45068,Office,45068.0,100.0,12.4,0.0,0.17,47.59974199,-122.3130114,68,45068.0,45068.0,1,12.506192052685588,2.1150499691472033
23918,NonResidential,Small- and Mid-Sized Office,CENTRAL,0,28296,Office,26899.0,73.0,173.9,0.0,0.14,47.59689331,-122.31126404,52,28296.0,28296.0,1,14.213878540953804,2.3398808777377424
23928,NonResidential,Small- and Mid-Sized Office,CENTRAL,0,31357,Office,25500.0,56.0,188.5,0.0,0.49,47.61737581,-122.3051172,16,31357.0,31357.0,3,14.490011981795162,3.1276373444339294
23930,NonResidential,"Distribution Center
",GREATER DUWAMISH,0,160000,Distribution Center,160000.0,89.0,29.0,0.0,0.02,47.55774104,-122.3353165,47,160000.0,160000.0,1,14.205189043821928,2.331172549845958
23934,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,53550,Non-Refrigerated Warehouse,53550.0,15.0,137.7,0.0,2.52,47.55596446,-122.3355596,55,53550.0,53550.0,1,15.198512254207925,4.951026822490944
23935,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,38412,Non-Refrigerated Warehouse,32000.0,47.0,69.8,0.0,1.7,47.55713099,-122.3374982,91,38412.0,38412.0,2,14.339801713158796,4.208714372037514
23937,Residential,Mid-Rise Multifamily,NORTHEAST,0,91560,Multifamily Housing,91560.0,76.0,86.1,0.0,0.07,47.68271723,-122.2646251,36,91560.0,91560.0,1,14.735487288192113,2.8616292890305104
23940,Residential,Low-Rise Multifamily,NORTHWEST,0,37456,Multifamily Housing,37456.0,88.0,71.8,0.0,0.06,47.69630362,-122.3549584,26,37456.0,37456.0,1,13.65998359816473,1.7867469274045107
23944,Residential,Mid-Rise Multifamily,EAST,0,50784,Multifamily Housing,50784.0,51.0,95.0,0.0,0.34,47.61815025,-122.3276329,52,50784.0,50784.0,1,14.349477347546795,3.1633631149379418
23948,Residential,High-Rise Multifamily,EAST,0,38220,Multifamily Housing,38220.0,55.0,114.9,0.0,3.3,47.61247805,-122.323013,55,38220.0,38220.0,1,14.900015808629703,4.857406411505574
23949,Residential,Low-Rise Multifamily,CENTRAL,0,35251,Multifamily Housing,35254.0,51.0,69.2,0.0,0.06,47.60832062,-122.3105985,34,35251.0,35251.0,1,13.563184046271118,1.6900958154515549
23951,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,0,24291,Office,24023.0,85.0,60.4,0.0,0.69,47.55489374,-122.3250112,62,24291.0,24291.0,1,13.406848846158123,2.9085390618516134
23952,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,36544,Non-Refrigerated Warehouse,36544.0,4.0,112.0,0.0,0.1,47.55456447,-122.3262284,49,36544.0,36544.0,1,14.08036940069024,2.2071749081893874
23953,Residential,Low-Rise Multifamily,NORTH,0,35456,Multifamily Housing,35456.0,85.0,64.5,0.0,0.5,47.69654977,-122.3171791,16,35456.0,35456.0,1,13.74096695247459,3.0101281538377234
23956,NonResidential,K-12 School,NORTH,0,23923,K-12 School,23923.0,72.0,76.2,0.0,1.02,47.69077274,-122.3187621,84,23923.0,23923.0,1,13.679180968321239,3.270708973508218
23960,NonResidential,"Distribution Center
",GREATER DUWAMISH,0,21349,Distribution Center,13000.0,65.0,75.8,0.0,0.74,47.58220496,-122.3208007,68,21349.0,21349.0,2,13.456227931260006,2.863913698933143
23963,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,38630,Non-Refrigerated Warehouse,38500.0,31.0,34.4,0.0,0.03,47.58076626,-122.3205443,79,38630.0,38630.0,1,12.953075709240593,1.0784095813505903
23975,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,22803,Non-Refrigerated Warehouse,19373.0,81.0,66.0,0.0,0.56,47.5829049,-122.3228994,30,22803.0,22803.0,2,13.348082808290359,2.681021528714291
23977,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,0,41550,Refrigerated Warehouse,41550.0,99.0,33.9,0.0,0.03,47.58253577,-122.3219367,64,41550.0,41550.0,1,13.014056302679748,1.1410330045520618
24012,Education,K-12 School,GREATER DUWAMISH,0,64493,K-12 School,64493.0,81.0,93.2,0.0,0.47,47.52347517,-122.3247703,15,64493.0,64493.0,1,14.618271944400528,3.6259396543400624
24018,NonResidential,K-12 School,SOUTHEAST,0,42252,K-12 School,42252.0,44.0,73.3,0.0,2.5,47.55095067,-122.2800394,103,42252.0,42252.0,1,14.648768750402311,4.674229721919586
24029,NonResidential,Worship Facility,SOUTHEAST,0,22895,Worship Facility,22895.0,98.0,36.0,0.0,0.48,47.54180145,-122.28297424,34,22895.0,22895.0,2,12.88281855760894,2.468946630209271
24030,NonResidential,Retail Store,GREATER DUWAMISH,17471,36740,Retail Store,30000.0,100.0,103.0,0.0,0.06,47.5390235,-122.2824236,13,54211.0,54211.0,3,13.953167678058705,2.0794415416798357
24033,Residential,Low-Rise Multifamily,SOUTHEAST,0,21640,Multifamily Housing,21640.0,89.0,86.0,0.0,0.07,47.52817992,-122.2696186,53,21640.0,21640.0,1,13.292163534311271,1.4182774069729414
24034,Residential,Low-Rise Multifamily,SOUTHEAST,21744,66299,Multifamily Housing,66286.0,84.0,87.0,0.0,0.63,47.52988052,-122.26948547,5,88043.0,88043.0,2,14.722760141553504,4.12260802749496
24035,Education,SPS-District K-12,SOUTHEAST,0,41428,Not available,0.0,94.0,62.7,0.0,0.8,47.49933098,-122.2626561,54,41428.0,41428.0,1,14.0171648604355,3.582963228522387
24036,Residential,Mid-Rise Multifamily,SOUTHEAST,81556,207915,Multifamily Housing,175880.0,78.0,92.4,0.0,1.03,47.57039146,-122.2902419,10,289471.0,289471.0,4,16.042795429896703,5.748851438023779
24037,Residential,Low-Rise Multifamily,NORTHWEST,7010,28567,Multifamily Housing,28567.0,24.0,122.6,0.0,0.08,47.67563804,-122.3238034,32,35577.0,35577.0,2,13.924460922397655,2.050270164379556
24053,Residential,Low-Rise Multifamily,NORTH,1869,20176,Multifamily Housing,22000.0,60.0,87.3,0.0,0.07,47.6951736,-122.3173017,45,22045.0,22045.0,2,13.323729104003645,1.449269160281279
24062,Residential,Low-Rise Multifamily,NORTHEAST,11395,25696,Multifamily Housing,37091.0,85.0,68.5,0.0,0.06,47.69185284,-122.3038312,25,37091.0,37091.0,1,13.60334280163413,1.7298840655099674
24068,Residential,Low-Rise Multifamily,NORTH,3254,62440,Multifamily Housing,53074.0,43.0,100.3,0.0,0.07,47.69374427,-122.3060084,21,65694.0,65694.0,1,14.343543090119944,2.469793011977952
24069,Residential,Low-Rise Multifamily,NORTH,4098,26012,Multifamily Housing,26012.0,97.0,60.1,0.0,0.04,47.69320797,-122.3059696,25,30110.0,30110.0,2,13.117407115404081,1.244154593958768
24072,Residential,Low-Rise Multifamily,NORTHEAST,0,25300,Multifamily Housing,25300.0,74.0,81.0,0.0,0.07,47.697344,-122.3046281,45,25300.0,25300.0,1,13.388488254204722,1.5151272329628591
24083,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,52325,Non-Refrigerated Warehouse,52325.0,67.0,36.6,0.0,0.29,47.59324495,-122.3254719,78,52325.0,52325.0,1,13.573135766081393,2.8701690505786455
24089,NonResidential,Retail Store,GREATER DUWAMISH,0,25880,Retail Store,25880.0,99.0,37.9,0.0,0.03,47.58774009,-122.3243218,71,25880.0,25880.0,1,12.652561327840044,0.7793248768009977
24091,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,45842,Non-Refrigerated Warehouse,49802.0,98.0,32.3,0.0,0.17,47.58333968,-122.3253069,55,45842.0,45842.0,2,13.613205861582776,2.395164274287139
24102,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,20520,Non-Refrigerated Warehouse,15400.0,70.0,52.3,0.0,1.07,47.57944487,-122.32592806,49,20520.0,20520.0,2,13.322379131166253,3.1307001339644756
24104,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,22972,Non-Refrigerated Warehouse,22972.0,12.0,64.9,0.0,0.06,47.57816922,-122.3255771,70,22972.0,22972.0,1,13.07067210909882,1.1969481893889715
24105,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,24990,Non-Refrigerated Warehouse,25649.0,69.0,50.5,0.0,0.28,47.57924235,-122.3248659,62,24990.0,24990.0,2,13.289992527454926,2.194999882314108
24112,NonResidential,"Distribution Center
",GREATER DUWAMISH,0,24354,Distribution Center,18470.0,2.0,102.7,0.0,1.03,47.56767553,-122.3261154,49,24354.0,24354.0,2,13.899866412172248,3.3253956682458736
24115,NonResidential,"Distribution Center
",GREATER DUWAMISH,0,33600,Distribution Center,24000.0,58.0,64.8,0.0,0.36,47.56877841,-122.3249835,56,33600.0,33600.0,2,13.622511802212525,2.6993457604720636
24117,NonResidential,Other,GREATER DUWAMISH,0,20819,Manufacturing/Industrial Plant,20819.0,2.0,157.1,0.0,2.49,47.56660145,-122.3246812,41,20819.0,20819.0,1,14.32606874597251,4.006059647354529
24132,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,0,25520,Refrigerated Warehouse,25200.0,100.0,85.4,0.0,1.12,47.56670187,-122.3218029,58,25520.0,25520.0,1,13.840403150557313,3.4239368686316447
24134,Residential,Low-Rise Multifamily,GREATER DUWAMISH,0,28176,Multifamily Housing,28176.0,100.0,66.6,0.0,0.06,47.58956062,-122.317643,32,28176.0,28176.0,2,13.301153706746966,1.4279160358107101
24136,Residential,Low-Rise Multifamily,GREATER DUWAMISH,0,59846,Multifamily Housing,59846.0,68.0,87.6,0.0,0.51,47.53865657,-122.2854782,14,59846.0,59846.0,1,14.509591802150934,3.6117283949255214
24137,Residential,Senior Care Community,GREATER DUWAMISH,0,66363,Senior Care Community,66363.0,88.0,89.4,0.0,0.48,47.53933334,-122.28546143,14,66363.0,66363.0,1,14.619504775659484,3.6750340472918834
24138,Residential,Low-Rise Multifamily,GREATER DUWAMISH,0,121635,Multifamily Housing,121635.0,4.0,144.6,0.0,1.13,47.53982873,-122.2854325,14,121635.0,121635.0,1,15.784860270062818,5.0656284023902955
24144,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,22207,Multifamily Housing,22206.0,98.0,65.9,0.0,0.61,47.64237105,-122.3844611,46,22207.0,22207.0,1,13.341195246762968,2.719978771967484
24153,Residential,Low-Rise Multifamily,NORTH,0,20278,Multifamily Housing,20278.0,85.0,73.3,0.0,0.06,47.69772939,-122.2898849,47,20278.0,20278.0,1,13.06761992754303,1.1939224684724346
24156,Residential,Low-Rise Multifamily,EAST,0,20832,Multifamily Housing,20832.0,32.0,118.0,0.0,3.34,47.62179049,-122.3233257,90,20832.0,20832.0,1,14.311945531232857,4.263806003286451
24160,Residential,Low-Rise Multifamily,DELRIDGE,0,67313,Multifamily Housing,67313.0,24.0,114.3,0.0,0.1,47.54970398,-122.3633248,22,67313.0,67313.0,1,14.711797746359945,2.837908188360424
24161,Residential,Low-Rise Multifamily,DELRIDGE,0,25951,Multifamily Housing,25951.0,37.0,103.9,0.0,0.09,47.54273715,-122.3600878,10,25951.0,25951.0,1,13.663404286908538,1.7900914121273581
24162,Residential,Low-Rise Multifamily,DELRIDGE,0,85695,Multifamily Housing,85695.0,74.0,81.0,0.0,0.07,47.54138977,-122.3615008,28,85695.0,85695.0,1,14.609258896385123,2.7356653681351832
24163,Residential,Low-Rise Multifamily,DELRIDGE,0,46986,Multifamily Housing,46986.0,28.0,110.3,0.0,0.09,47.54020747,-122.3611905,45,46986.0,46986.0,1,14.316955318699513,2.4432162227337915
24164,Education,K-12 School,DELRIDGE,0,41526,K-12 School,41526.0,72.0,95.7,0.0,1.54,47.53945923,-122.35896301,45,41526.0,41526.0,1,14.527328843537507,4.215233879497554
24166,Residential,Low-Rise Multifamily,NORTHWEST,8656,32676,Multifamily Housing,32676.0,84.0,87.8,0.0,0.06,47.704137,-122.357925,28,41332.0,41332.0,2,13.725611014233461,1.851599469584072
24168,Residential,Low-Rise Multifamily,NORTHWEST,14439,32599,Multifamily Housing,40206.0,96.0,73.3,0.0,0.06,47.70384555,-122.3567108,25,47038.0,47038.0,3,13.908611025424285,2.0347056478384444
24170,NonResidential,Small- and Mid-Sized Office,NORTH,0,24291,Office,24291.0,79.0,138.0,0.0,0.12,47.70007176,-122.3030519,41,24291.0,24291.0,1,13.880940556617658,2.0068708488450007
24172,NonResidential,Retail Store,NORTH,0,20738,Retail Store,20738.0,44.0,75.4,0.0,0.06,47.70052234,-122.3037562,57,20738.0,20738.0,1,13.118337283554327,1.244154593958768
24173,Residential,Low-Rise Multifamily,NORTH,5728,21616,Multifamily Housing,21616.0,42.0,110.1,0.0,0.07,47.70093959,-122.3228027,25,27344.0,27344.0,2,13.538789526548115,1.665818245870208
24179,Residential,Low-Rise Multifamily,NORTH,0,63670,Multifamily Housing,63670.0,50.0,95.6,0.0,0.08,47.70259094,-122.30221558,24,63670.0,63670.0,1,14.477624655063982,2.604170070614818
24180,NonResidential,Medical Office,NORTH,7056,21329,Medical Office,20575.0,4.0,336.4,0.0,0.21,47.70439219,-122.322815,29,28385.0,28385.0,1,14.605793523623934,2.7324175575505043
24181,Residential,Low-Rise Multifamily,NORTH,15230,48965,Multifamily Housing,48965.0,72.0,98.4,0.0,0.06,47.70341144,-122.3222236,26,64195.0,64195.0,2,14.243931486759685,2.3702437414678603
24191,Residential,Mid-Rise Multifamily,EAST,0,84389,Multifamily Housing,84389.0,89.0,73.2,0.0,0.75,47.61539653,-122.31560893,1,84389.0,84389.0,2,14.812841038762643,4.25575454373095
24194,Residential,Low-Rise Multifamily,EAST,0,22308,Multifamily Housing,22308.0,100.0,27.4,0.0,0.02,47.61603633,-122.3151836,107,22308.0,22308.0,1,12.179928855490967,0.3220834991691132
24201,Residential,Low-Rise Multifamily,EAST,0,30920,Multifamily Housing,30920.0,83.0,82.9,0.0,0.65,47.61742082,-122.3151989,92,30920.0,30920.0,2,13.858604529588826,3.138099514840913
24209,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,0,23143,Office,15609.0,71.0,99.1,0.0,1.26,47.5702588,-122.3244415,32,23143.0,23143.0,2,13.889122478533322,3.4490347110763153
24216,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,0,28800,Office,28800.0,58.0,118.5,0.0,1.54,47.57086955,-122.3267738,53,28800.0,28800.0,2,14.448835544676331,3.8954870367880465
24218,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,39600,Non-Refrigerated Warehouse,39600.0,80.0,36.1,0.0,0.03,47.572982,-122.328269,63,39600.0,39600.0,1,13.028388905145372,1.1537315878891892
24219,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,39600,Non-Refrigerated Warehouse,39600.0,92.0,28.3,0.0,0.14,47.57257755,-122.3281661,63,39600.0,39600.0,1,12.938380441283709,1.9430489167742813
24225,NonResidential,"Distribution Center
",GREATER DUWAMISH,0,41248,Distribution Center,41430.0,36.0,73.5,0.0,0.3,47.57738996,-122.3284072,78,41248.0,41248.0,1,13.908264746732092,2.799717389628034
24230,Residential,Low-Rise Multifamily,DELRIDGE,4516,30932,Multifamily Housing,30932.0,71.0,87.2,0.0,0.06,47.52254796,-122.3587978,47,35448.0,35448.0,2,13.663969968884652,1.7900914121273581
24243,Residential,Low-Rise Multifamily,SOUTHWEST,0,23596,Multifamily Housing,23596.0,90.0,68.2,0.0,0.06,47.56454584,-122.3877292,46,23596.0,23596.0,1,13.146404070224104,1.2725655957915476
24244,NonResidential,Worship Facility,SOUTHWEST,0,35864,Worship Facility,35864.0,75.0,63.6,0.0,1.16,47.571777,-122.387161,67,35864.0,35864.0,1,14.025892221701264,3.778948651202804
24245,Residential,Low-Rise Multifamily,SOUTHWEST,11249,30799,Multifamily Housing,30799.0,52.0,93.0,0.0,0.06,47.57097821,-122.3871258,19,42048.0,42048.0,2,13.723953227403843,1.8500283773520307
24248,Residential,Mid-Rise Multifamily,SOUTHEAST,0,71000,Multifamily Housing,71000.0,100.0,44.3,0.0,0.04,47.52127899,-122.2612762,48,71000.0,71000.0,1,13.81767221988873,1.944480556245719
24249,Residential,Low-Rise Multifamily,GREATER DUWAMISH,0,32922,Multifamily Housing,32922.0,87.0,69.1,0.0,0.06,47.59030459,-122.3181735,46,32922.0,32922.0,1,13.492904342202644,1.6193882432872684
24250,NonResidential,Worship Facility,GREATER DUWAMISH,0,20484,Worship Facility,20484.0,70.0,53.0,0.0,1.85,47.55399286,-122.3152868,61,20484.0,20484.0,1,13.615005071076657,3.649358695951653
24252,NonResidential,Medical Office,NORTHEAST,17622,27642,Medical Office,21743.0,8.0,244.8,0.0,0.1,47.66147138,-122.2862292,31,45264.0,45264.0,1,14.343232826039074,2.469793011977952
24255,Residential,Low-Rise Multifamily,NORTH,0,20808,Multifamily Housing,20808.0,58.0,93.6,0.0,0.08,47.71853613,-122.2917244,35,20808.0,20808.0,1,13.337640872255633,1.463255402256019
24270,NonResidential,Worship Facility,NORTHWEST,0,41600,Worship Facility,41600.0,60.0,64.1,0.0,0.7,47.68358093,-122.3547242,64,41600.0,41600.0,1,13.988986440214223,3.463232772581608
24272,Residential,Mid-Rise Multifamily,EAST,12977,48768,Multifamily Housing,49378.0,98.0,72.4,0.0,0.05,47.62629378,-122.3262458,34,61745.0,61745.0,2,13.945122027720107,2.0719132752590443
24274,NonResidential,Small- and Mid-Sized Office,LAKE UNION,0,34110,Office,34110.0,31.0,235.6,0.0,0.2,47.6356436,-122.3251075,55,34110.0,34110.0,1,14.755317015046492,2.8814431271518632
24275,Residential,Low-Rise Multifamily,LAKE UNION,13937,28775,Multifamily Housing,42712.0,99.0,65.2,0.0,0.06,47.63519639,-122.3245239,21,42712.0,42712.0,2,13.69534205434023,1.8213182714695995
24276,Residential,Low-Rise Multifamily,LAKE UNION,16897,27072,Multifamily Housing,27072.0,87.0,89.1,0.0,0.05,47.63515404,-122.3250062,16,43969.0,43969.0,2,13.551923846612963,1.6789639750827108
24288,Residential,Mid-Rise Multifamily,SOUTHWEST,5028,21815,Multifamily Housing,21815.0,100.0,55.7,0.0,0.58,47.56274442,-122.3890135,18,26843.0,26843.0,2,13.25703761673071,2.8213788864092133
24289,Residential,Low-Rise Multifamily,SOUTHWEST,0,26280,Multifamily Housing,24695.0,94.0,66.5,0.0,0.55,47.5620393,-122.3891579,46,26280.0,26280.0,1,13.444887359256844,2.799108932049177
24306,Residential,Mid-Rise Multifamily,EAST,7512,38713,Multifamily Housing,39865.0,86.0,87.9,0.0,0.91,47.61849213,-122.32195282,10,46225.0,46225.0,2,14.292727483720487,3.8199077165203406
24312,Residential,Low-Rise Multifamily,EAST,8311,25729,Multifamily Housing,34040.0,94.0,63.0,0.0,0.69,47.61849992,-122.3158904,87,34040.0,34040.0,1,13.772253308950695,3.248434627109745
24333,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,43390,Non-Refrigerated Warehouse,36430.0,89.0,36.1,0.0,0.03,47.57827219,-122.3267079,45,43390.0,43390.0,2,13.119850222073302,1.247032293786383
24344,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,35400,Non-Refrigerated Warehouse,35400.0,71.0,36.9,0.0,0.03,47.5827978,-122.3268508,56,35400.0,35400.0,1,12.937444851403049,1.0647107369924282
24348,NonResidential,"Distribution Center
",GREATER DUWAMISH,0,28144,Distribution Center,22201.0,30.0,78.3,0.0,0.2,47.58513352,-122.3282619,49,28144.0,28144.0,2,13.531077867215696,2.1435893615035875
24351,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,71283,Non-Refrigerated Warehouse,57910.0,44.0,90.7,0.0,0.38,47.5843869,-122.3282012,99,71283.0,71283.0,2,14.664441084825935,3.571221410645704
24356,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,0,47368,Not available,0.0,93.0,100.1,0.0,0.86,47.58895403,-122.3282851,36,47368.0,47368.0,1,14.489528434495043,3.834061463958434
24359,NonResidential,Small- and Mid-Sized Office,CENTRAL,22788,49825,Office,49825.0,85.0,141.4,0.0,0.38,47.60594736,-122.3137802,31,72613.0,72613.0,2,14.73860807105135,3.5967641652061304
24363,Residential,Low-Rise Multifamily,CENTRAL,0,20931,Multifamily Housing,20931.0,28.0,110.5,0.0,3.45,47.60580169,-122.3093218,53,20931.0,20931.0,1,14.305764630888131,4.297013260346925
24374,NonResidential,Retail Store,SOUTHEAST,0,36071,Retail Store,36071.0,69.0,176.7,0.0,3.94,47.56515299,-122.2878597,47,36071.0,36071.0,1,15.143572605290608,4.991520430236574
24375,Education,K-12 School,SOUTHEAST,0,51672,K-12 School,51672.0,95.0,81.9,0.0,0.48,47.56532018,-122.2830886,26,51672.0,51672.0,1,14.297053601335953,3.40452517175483
24376,NonResidential,Medical Office,SOUTHEAST,11082,27270,Medical Office,19987.0,40.0,238.0,0.0,0.15,47.56364916,-122.285728,25,38352.0,38352.0,2,14.549600045806605,2.6762154775821916
